CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"i400_M2.txt"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED	"2022-01-08T19:02:49"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730
END_DATA_FORMAT

NUMBER_OF_SETS	400
BEGIN_DATA
332	332	   85.00	  255.00	  212.00	 0.26303	 0.40522	 0.48871	   69.84	  -45.72	  -19.95	  0.2853	  0.3043	  0.3174	  0.3257	  0.3914	  0.4987	  0.5566	  0.5876	  0.6091	  0.6349	  0.6647	  0.7019	  0.7437	  0.7511	  0.7185	  0.6570	  0.5754	  0.4724	  0.3582	  0.2661	  0.2073	  0.1736	  0.1478	  0.1310	  0.1286	  0.1352	  0.1494	  0.1728	  0.2000	  0.2136	  0.2075	  0.1926	  0.1730	  0.1632	  0.1828	    0.24
333	333	  127.00	  255.00	  212.00	 0.36081	 0.49771	 0.50383	   75.93	  -35.94	  -11.17	  0.3130	  0.3336	  0.3482	  0.3572	  0.4222	  0.5246	  0.5746	  0.6011	  0.6217	  0.6479	  0.6802	  0.7216	  0.7688	  0.7845	  0.7641	  0.7187	  0.6562	  0.5733	  0.4745	  0.3893	  0.3303	  0.2944	  0.2654	  0.2458	  0.2431	  0.2511	  0.2677	  0.2948	  0.3245	  0.3393	  0.3335	  0.3177	  0.2962	  0.2849	  0.3048	    0.36
334	334	  170.00	  255.00	  212.00	 0.47710	 0.59544	 0.52278	   81.59	  -25.17	   -3.51	  0.3429	  0.3656	  0.3815	  0.3914	  0.4561	  0.5550	  0.5989	  0.6218	  0.6421	  0.6679	  0.6989	  0.7390	  0.7867	  0.8078	  0.7973	  0.7659	  0.7219	  0.6616	  0.5863	  0.5197	  0.4711	  0.4408	  0.4156	  0.3986	  0.3965	  0.4039	  0.4193	  0.4439	  0.4703	  0.4833	  0.4796	  0.4671	  0.4505	  0.4405	  0.4579	    0.51
335	335	  212.00	  255.00	  212.00	 0.62439	 0.71526	 0.53529	   87.74	  -14.58	    5.73	  0.3719	  0.3964	  0.4136	  0.4244	  0.4868	  0.5786	  0.6152	  0.6331	  0.6520	  0.6770	  0.7084	  0.7514	  0.8047	  0.8340	  0.8348	  0.8187	  0.7947	  0.7606	  0.7158	  0.6768	  0.6467	  0.6280	  0.6127	  0.6033	  0.6035	  0.6095	  0.6219	  0.6399	  0.6587	  0.6690	  0.6690	  0.6634	  0.6558	  0.6522	  0.6636	    0.69
336	336	  255.00	  255.00	  212.00	 0.79563	 0.85146	 0.54830	   93.94	   -4.93	   15.04	  0.3921	  0.4180	  0.4361	  0.4475	  0.5084	  0.5970	  0.6289	  0.6452	  0.6648	  0.6905	  0.7232	  0.7682	  0.8257	  0.8622	  0.8733	  0.8723	  0.8696	  0.8651	  0.8578	  0.8554	  0.8501	  0.8476	  0.8465	  0.8478	  0.8503	  0.8540	  0.8602	  0.8673	  0.8742	  0.8797	  0.8852	  0.8899	  0.8947	  0.8978	  0.8982	    0.90
337	337	    0.00	    0.00	  255.00	 0.12311	 0.05627	 0.33334	   28.45	   60.17	  -71.21	  0.2690	  0.2868	  0.2992	  0.3070	  0.3709	  0.4746	  0.5102	  0.4966	  0.4574	  0.3965	  0.2977	  0.1709	  0.0834	  0.0415	  0.0212	  0.0138	  0.0128	  0.0135	  0.0129	  0.0142	  0.0232	  0.0496	  0.0864	  0.0961	  0.0769	  0.0747	  0.1182	  0.2209	  0.3655	  0.5071	  0.6197	  0.7009	  0.7571	  0.7922	  0.8127	    0.82
338	338	   42.00	    0.00	  255.00	 0.13949	 0.06457	 0.27954	   30.53	   61.90	  -59.19	  0.2515	  0.2682	  0.2797	  0.2871	  0.3446	  0.4312	  0.4464	  0.4172	  0.3715	  0.3103	  0.2239	  0.1306	  0.0681	  0.0331	  0.0157	  0.0110	  0.0110	  0.0106	  0.0107	  0.0167	  0.0365	  0.0796	  0.1317	  0.1481	  0.1275	  0.1254	  0.1765	  0.2854	  0.4242	  0.5471	  0.6362	  0.6953	  0.7337	  0.7571	  0.7721	    0.78
339	339	   85.00	    0.00	  255.00	 0.17144	 0.08221	 0.25240	   34.44	   63.75	  -47.79	  0.2429	  0.2589	  0.2702	  0.2772	  0.3321	  0.4106	  0.4133	  0.3746	  0.3265	  0.2678	  0.1896	  0.1137	  0.0639	  0.0312	  0.0146	  0.0106	  0.0112	  0.0103	  0.0107	  0.0217	  0.0578	  0.1251	  0.1950	  0.2199	  0.2017	  0.2010	  0.2560	  0.3629	  0.4873	  0.5898	  0.6596	  0.7033	  0.7298	  0.7458	  0.7594	    0.77
340	340	  127.00	    0.00	  255.00	 0.21738	 0.10682	 0.23561	   39.04	   67.07	  -36.80	  0.2408	  0.2567	  0.2679	  0.2749	  0.3280	  0.3996	  0.3925	  0.3474	  0.2980	  0.2409	  0.1684	  0.1032	  0.0610	  0.0298	  0.0133	  0.0100	  0.0110	  0.0099	  0.0106	  0.0273	  0.0861	  0.1858	  0.2782	  0.3153	  0.3038	  0.3063	  0.3613	  0.4585	  0.5632	  0.6443	  0.6982	  0.7314	  0.7521	  0.7642	  0.7752	    0.79
341	341	  170.00	    0.00	  255.00	 0.27343	 0.13619	 0.22358	   43.68	   71.24	  -26.52	  0.2371	  0.2528	  0.2638	  0.2706	  0.3230	  0.3903	  0.3769	  0.3283	  0.2785	  0.2228	  0.1538	  0.0952	  0.0580	  0.0281	  0.0122	  0.0093	  0.0106	  0.0093	  0.0104	  0.0322	  0.1162	  0.2546	  0.3744	  0.4295	  0.4318	  0.4395	  0.4893	  0.5690	  0.6493	  0.7090	  0.7485	  0.7731	  0.7893	  0.7991	  0.8063	    0.81
342	342	  212.00	    0.00	  255.00	 0.33148	 0.16550	 0.20800	   47.68	   75.75	  -16.53	  0.2318	  0.2470	  0.2578	  0.2645	  0.3143	  0.3753	  0.3562	  0.3045	  0.2544	  0.2007	  0.1360	  0.0840	  0.0516	  0.0245	  0.0105	  0.0083	  0.0093	  0.0082	  0.0095	  0.0344	  0.1400	  0.3180	  0.4700	  0.5506	  0.5752	  0.5915	  0.6314	  0.6874	  0.7400	  0.7792	  0.8070	  0.8257	  0.8397	  0.8483	  0.8503	    0.85
343	343	  255.00	    0.00	  255.00	 0.39144	 0.19456	 0.18918	   51.22	   80.50	   -6.51	  0.2229	  0.2376	  0.2479	  0.2544	  0.3004	  0.3544	  0.3302	  0.2765	  0.2268	  0.1752	  0.1153	  0.0701	  0.0429	  0.0200	  0.0087	  0.0069	  0.0076	  0.0069	  0.0082	  0.0330	  0.1553	  0.3733	  0.5610	  0.6761	  0.7398	  0.7748	  0.7973	  0.8136	  0.8253	  0.8342	  0.8429	  0.8499	  0.8571	  0.8615	  0.8615	    0.86
344	344	    0.00	   36.00	  255.00	 0.07771	 0.04013	 0.34908	   23.72	   44.79	  -81.66	  0.2454	  0.2616	  0.2729	  0.2800	  0.3429	  0.4509	  0.5102	  0.5175	  0.4893	  0.4366	  0.3444	  0.2183	  0.1220	  0.0677	  0.0359	  0.0222	  0.0182	  0.0154	  0.0115	  0.0099	  0.0114	  0.0156	  0.0197	  0.0189	  0.0154	  0.0158	  0.0246	  0.0457	  0.0772	  0.1035	  0.1137	  0.1134	  0.1071	  0.1045	  0.1181	    0.16
345	345	   42.00	   36.00	  255.00	 0.12790	 0.07148	 0.37130	   32.15	   47.49	  -70.25	  0.2840	  0.3027	  0.3159	  0.3241	  0.3924	  0.5033	  0.5462	  0.5396	  0.5077	  0.4548	  0.3633	  0.2396	  0.1435	  0.0847	  0.0485	  0.0336	  0.0310	  0.0292	  0.0251	  0.0261	  0.0371	  0.0617	  0.0882	  0.0930	  0.0798	  0.0793	  0.1109	  0.1777	  0.2623	  0.3318	  0.3720	  0.3906	  0.3947	  0.3980	  0.4172	    0.46
346	346	   85.00	   36.00	  255.00	 0.16538	 0.09423	 0.34725	   36.78	   50.28	  -58.86	  0.2860	  0.3049	  0.3181	  0.3264	  0.3935	  0.4959	  0.5219	  0.5011	  0.4632	  0.4097	  0.3243	  0.2229	  0.1450	  0.0867	  0.0483	  0.0358	  0.0359	  0.0324	  0.0294	  0.0408	  0.0715	  0.1172	  0.1570	  0.1660	  0.1524	  0.1531	  0.1910	  0.2627	  0.3445	  0.4058	  0.4376	  0.4489	  0.4485	  0.4480	  0.4663	    0.51
347	347	  127.00	   36.00	  255.00	 0.22372	 0.12807	 0.33140	   42.47	   55.21	  -46.75	  0.2873	  0.3063	  0.3196	  0.3280	  0.3947	  0.4925	  0.5059	  0.4747	  0.4334	  0.3799	  0.2991	  0.2125	  0.1463	  0.0883	  0.0481	  0.0374	  0.0402	  0.0353	  0.0335	  0.0595	  0.1223	  0.2002	  0.2576	  0.2747	  0.2655	  0.2691	  0.3087	  0.3772	  0.4496	  0.5007	  0.5262	  0.5347	  0.5336	  0.5332	  0.5484	    0.58
348	348	  170.00	   36.00	  255.00	 0.28626	 0.16143	 0.31709	   47.16	   61.31	  -36.50	  0.2905	  0.3096	  0.3230	  0.3314	  0.3963	  0.4875	  0.4910	  0.4527	  0.4087	  0.3544	  0.2758	  0.1982	  0.1401	  0.0834	  0.0436	  0.0349	  0.0393	  0.0337	  0.0336	  0.0733	  0.1722	  0.2876	  0.3654	  0.3943	  0.3945	  0.4022	  0.4383	  0.4955	  0.5527	  0.5918	  0.6110	  0.6177	  0.6171	  0.6173	  0.6296	    0.66
349	349	  212.00	   36.00	  255.00	 0.37983	 0.21555	 0.32196	   53.55	   66.74	  -26.23	  0.2991	  0.3189	  0.3328	  0.3414	  0.4075	  0.4973	  0.4962	  0.4556	  0.4120	  0.3591	  0.2826	  0.2081	  0.1521	  0.0925	  0.0488	  0.0399	  0.0465	  0.0402	  0.0414	  0.0988	  0.2422	  0.4056	  0.5145	  0.5643	  0.5785	  0.5904	  0.6195	  0.6608	  0.7000	  0.7278	  0.7448	  0.7541	  0.7604	  0.7641	  0.7691	    0.78
350	350	  255.00	   36.00	  255.00	 0.46214	 0.25495	 0.30756	   57.56	   74.25	  -17.11	  0.2940	  0.3135	  0.3271	  0.3356	  0.4008	  0.4887	  0.4816	  0.4357	  0.3896	  0.3357	  0.2607	  0.1913	  0.1400	  0.0826	  0.0408	  0.0330	  0.0398	  0.0336	  0.0359	  0.1025	  0.2840	  0.5001	  0.6477	  0.7294	  0.7734	  0.7975	  0.8140	  0.8268	  0.8365	  0.8439	  0.8511	  0.8568	  0.8634	  0.8670	  0.8666	    0.86
351	351	    0.00	   72.00	  255.00	 0.07111	 0.04807	 0.37748	   26.18	   27.88	  -81.38	  0.2114	  0.2254	  0.2352	  0.2413	  0.3033	  0.4177	  0.5111	  0.5504	  0.5406	  0.5056	  0.4280	  0.3072	  0.2012	  0.1271	  0.0730	  0.0425	  0.0278	  0.0168	  0.0087	  0.0057	  0.0051	  0.0049	  0.0045	  0.0041	  0.0039	  0.0041	  0.0049	  0.0067	  0.0102	  0.0126	  0.0114	  0.0095	  0.0084	  0.0088	  0.0115	    0.02
352	352	   42.00	   72.00	  255.00	 0.12316	 0.08702	 0.42469	   35.40	   30.24	  -71.65	  0.2989	  0.3187	  0.3325	  0.3411	  0.4141	  0.5351	  0.5944	  0.6021	  0.5812	  0.5405	  0.4583	  0.3344	  0.2280	  0.1535	  0.0987	  0.0706	  0.0611	  0.0516	  0.0388	  0.0335	  0.0382	  0.0513	  0.0631	  0.0627	  0.0553	  0.0560	  0.0748	  0.1133	  0.1610	  0.1964	  0.2102	  0.2110	  0.2038	  0.2008	  0.2176	    0.26
353	353	   85.00	   72.00	  255.00	 0.18411	 0.13104	 0.42980	   42.92	   33.95	  -59.33	  0.3174	  0.3385	  0.3531	  0.3623	  0.4387	  0.5604	  0.6055	  0.6015	  0.5776	  0.5372	  0.4581	  0.3450	  0.2483	  0.1727	  0.1145	  0.0894	  0.0856	  0.0771	  0.0659	  0.0709	  0.0933	  0.1262	  0.1525	  0.1550	  0.1432	  0.1445	  0.1764	  0.2359	  0.3037	  0.3523	  0.3734	  0.3772	  0.3704	  0.3677	  0.3875	    0.43
354	354	  127.00	   72.00	  255.00	 0.24627	 0.17138	 0.41917	   48.43	   39.51	  -48.49	  0.3252	  0.3467	  0.3617	  0.3712	  0.4485	  0.5669	  0.5984	  0.5825	  0.5534	  0.5111	  0.4351	  0.3379	  0.2560	  0.1800	  0.1185	  0.0974	  0.0992	  0.0884	  0.0797	  0.1050	  0.1590	  0.2163	  0.2534	  0.2598	  0.2501	  0.2536	  0.2880	  0.3476	  0.4111	  0.4539	  0.4713	  0.4732	  0.4660	  0.4628	  0.4812	    0.52
355	355	  170.00	   72.00	  255.00	 0.32039	 0.21482	 0.40847	   53.47	   46.86	  -38.43	  0.3322	  0.3542	  0.3695	  0.3792	  0.4557	  0.5684	  0.5890	  0.5650	  0.5325	  0.4886	  0.4141	  0.3271	  0.2557	  0.1793	  0.1157	  0.0979	  0.1047	  0.0926	  0.0875	  0.1369	  0.2331	  0.3237	  0.3761	  0.3910	  0.3881	  0.3945	  0.4258	  0.4758	  0.5267	  0.5600	  0.5737	  0.5760	  0.5714	  0.5692	  0.5832	    0.62
356	356	  212.00	   72.00	  255.00	 0.42267	 0.27816	 0.41825	   59.72	   53.43	  -28.90	  0.3432	  0.3659	  0.3817	  0.3917	  0.4714	  0.5858	  0.6018	  0.5743	  0.5416	  0.4986	  0.4251	  0.3417	  0.2736	  0.1940	  0.1251	  0.1082	  0.1194	  0.1062	  0.1046	  0.1804	  0.3256	  0.4584	  0.5351	  0.5659	  0.5733	  0.5827	  0.6082	  0.6455	  0.6817	  0.7069	  0.7201	  0.7257	  0.7283	  0.7300	  0.7368	    0.75
357	357	  255.00	   72.00	  255.00	 0.52426	 0.33015	 0.41074	   64.17	   62.53	  -20.28	  0.3404	  0.3629	  0.3787	  0.3885	  0.4698	  0.5861	  0.5968	  0.5637	  0.5288	  0.4845	  0.4110	  0.3314	  0.2676	  0.1863	  0.1143	  0.0984	  0.1128	  0.0993	  0.1013	  0.2025	  0.4036	  0.5908	  0.7010	  0.7583	  0.7883	  0.8054	  0.8182	  0.8289	  0.8378	  0.8449	  0.8513	  0.8564	  0.8620	  0.8656	  0.8653	    0.86
358	358	    0.00	  109.00	  255.00	 0.07722	 0.06732	 0.41581	   31.19	   12.12	  -77.79	  0.2043	  0.2178	  0.2271	  0.2331	  0.2955	  0.4150	  0.5301	  0.5911	  0.5963	  0.5766	  0.5148	  0.4056	  0.2987	  0.2104	  0.1334	  0.0791	  0.0455	  0.0218	  0.0084	  0.0044	  0.0038	  0.0036	  0.0035	  0.0035	  0.0036	  0.0038	  0.0041	  0.0051	  0.0071	  0.0084	  0.0072	  0.0062	  0.0059	  0.0069	  0.0082	    0.01
359	359	   42.00	  109.00	  255.00	 0.12521	 0.11223	 0.46913	   39.96	   12.02	  -69.21	  0.3070	  0.3274	  0.3415	  0.3504	  0.4270	  0.5554	  0.6282	  0.6493	  0.6396	  0.6115	  0.5430	  0.4303	  0.3262	  0.2429	  0.1722	  0.1287	  0.1057	  0.0803	  0.0538	  0.0408	  0.0398	  0.0448	  0.0481	  0.0456	  0.0415	  0.0426	  0.0538	  0.0762	  0.1040	  0.1231	  0.1263	  0.1214	  0.1132	  0.1094	  0.1221	    0.16
360	360	   85.00	  109.00	  255.00	 0.20615	 0.17632	 0.48836	   49.05	   18.60	  -55.76	  0.3391	  0.3615	  0.3771	  0.3870	  0.4704	  0.6035	  0.6594	  0.6660	  0.6525	  0.6246	  0.5582	  0.4519	  0.3551	  0.2720	  0.1999	  0.1632	  0.1519	  0.1317	  0.1075	  0.1042	  0.1189	  0.1414	  0.1567	  0.1551	  0.1459	  0.1484	  0.1744	  0.2213	  0.2738	  0.3088	  0.3199	  0.3172	  0.3070	  0.3020	  0.3199	    0.37
361	361	  127.00	  109.00	  255.00	 0.27148	 0.22422	 0.48559	   54.47	   23.95	  -46.09	  0.3472	  0.3701	  0.3862	  0.3963	  0.4830	  0.6177	  0.6621	  0.6574	  0.6396	  0.6105	  0.5459	  0.4521	  0.3686	  0.2849	  0.2085	  0.1780	  0.1773	  0.1570	  0.1379	  0.1581	  0.1993	  0.2357	  0.2529	  0.2506	  0.2436	  0.2489	  0.2775	  0.3257	  0.3773	  0.4104	  0.4187	  0.4138	  0.4006	  0.3945	  0.4150	    0.47
362	362	  170.00	  109.00	  255.00	 0.36224	 0.28174	 0.48185	   60.04	   33.00	  -36.06	  0.3598	  0.3837	  0.4002	  0.4107	  0.4970	  0.6270	  0.6607	  0.6486	  0.6284	  0.5980	  0.5337	  0.4483	  0.3741	  0.2897	  0.2106	  0.1850	  0.1924	  0.1722	  0.1597	  0.2109	  0.2967	  0.3641	  0.3956	  0.4008	  0.3985	  0.4060	  0.4334	  0.4766	  0.5211	  0.5490	  0.5571	  0.5546	  0.5455	  0.5407	  0.5561	    0.60
363	363	  212.00	  109.00	  255.00	 0.46533	 0.34580	 0.48540	   65.42	   41.24	  -27.19	  0.3765	  0.4013	  0.4187	  0.4297	  0.5152	  0.6415	  0.6677	  0.6497	  0.6273	  0.5964	  0.5334	  0.4536	  0.3849	  0.2985	  0.2150	  0.1921	  0.2060	  0.1862	  0.1804	  0.2639	  0.4000	  0.5052	  0.5568	  0.5753	  0.5815	  0.5909	  0.6122	  0.6428	  0.6731	  0.6923	  0.7002	  0.7012	  0.6986	  0.6976	  0.7062	    0.73
364	364	  255.00	  109.00	  255.00	 0.58904	 0.42227	 0.49442	   71.03	   49.14	  -18.56	  0.3821	  0.4074	  0.4250	  0.4361	  0.5243	  0.6540	  0.6776	  0.6583	  0.6371	  0.6079	  0.5461	  0.4688	  0.4028	  0.3130	  0.2237	  0.2019	  0.2219	  0.2027	  0.2034	  0.3209	  0.5142	  0.6666	  0.7474	  0.7880	  0.8098	  0.8226	  0.8334	  0.8432	  0.8515	  0.8582	  0.8641	  0.8686	  0.8741	  0.8771	  0.8759	    0.87
365	365	    0.00	  145.00	  255.00	 0.08321	 0.08952	 0.44903	   35.90	   -2.71	  -73.82	  0.1997	  0.2129	  0.2222	  0.2280	  0.2901	  0.4119	  0.5427	  0.6221	  0.6414	  0.6370	  0.5928	  0.5011	  0.4015	  0.3060	  0.2089	  0.1267	  0.0671	  0.0273	  0.0085	  0.0038	  0.0030	  0.0030	  0.0030	  0.0032	  0.0033	  0.0034	  0.0037	  0.0046	  0.0063	  0.0077	  0.0066	  0.0056	  0.0056	  0.0066	  0.0082	    0.01
366	366	   42.00	  145.00	  255.00	 0.14590	 0.15708	 0.51427	   46.59	   -3.35	  -62.92	  0.3256	  0.3471	  0.3621	  0.3715	  0.4521	  0.5862	  0.6655	  0.6937	  0.6922	  0.6766	  0.6240	  0.5283	  0.4351	  0.3510	  0.2706	  0.2137	  0.1747	  0.1291	  0.0849	  0.0620	  0.0558	  0.0566	  0.0560	  0.0521	  0.0489	  0.0505	  0.0602	  0.0786	  0.1013	  0.1155	  0.1154	  0.1088	  0.0998	  0.0960	  0.1082	    0.14
367	367	   85.00	  145.00	  255.00	 0.22566	 0.22488	 0.53439	   54.54	    4.07	  -51.41	  0.3568	  0.3803	  0.3968	  0.4072	  0.4936	  0.6319	  0.6962	  0.7122	  0.7082	  0.6927	  0.6409	  0.5497	  0.4627	  0.3802	  0.3011	  0.2546	  0.2308	  0.1924	  0.1510	  0.1368	  0.1421	  0.1533	  0.1580	  0.1531	  0.1470	  0.1502	  0.1700	  0.2043	  0.2426	  0.2666	  0.2699	  0.2632	  0.2511	  0.2445	  0.2609	    0.31
368	368	  127.00	  145.00	  255.00	 0.29465	 0.27819	 0.53559	   59.72	   10.38	  -42.60	  0.3670	  0.3913	  0.4082	  0.4189	  0.5091	  0.6513	  0.7046	  0.7093	  0.7013	  0.6845	  0.6338	  0.5508	  0.4744	  0.3909	  0.3078	  0.2709	  0.2641	  0.2304	  0.1971	  0.2065	  0.2327	  0.2509	  0.2529	  0.2447	  0.2400	  0.2465	  0.2702	  0.3092	  0.3514	  0.3766	  0.3786	  0.3688	  0.3518	  0.3433	  0.3637	    0.42
369	369	  170.00	  145.00	  255.00	 0.39562	 0.34967	 0.54097	   65.72	   19.28	  -32.84	  0.3821	  0.4074	  0.4250	  0.4361	  0.5281	  0.6705	  0.7143	  0.7115	  0.7013	  0.6846	  0.6349	  0.5590	  0.4912	  0.4065	  0.3192	  0.2887	  0.2947	  0.2640	  0.2409	  0.2864	  0.3538	  0.3931	  0.4008	  0.3957	  0.3956	  0.4050	  0.4273	  0.4614	  0.4974	  0.5175	  0.5181	  0.5087	  0.4937	  0.4854	  0.5034	    0.55
370	370	  212.00	  145.00	  255.00	 0.51856	 0.43489	 0.55419	   71.89	   27.80	  -23.61	  0.4037	  0.4304	  0.4491	  0.4607	  0.5541	  0.6938	  0.7308	  0.7238	  0.7133	  0.6970	  0.6489	  0.5777	  0.5144	  0.4290	  0.3397	  0.3133	  0.3275	  0.3009	  0.2887	  0.3695	  0.4845	  0.5573	  0.5835	  0.5906	  0.5968	  0.6066	  0.6229	  0.6453	  0.6680	  0.6811	  0.6828	  0.6786	  0.6713	  0.6678	  0.6781	    0.70
371	371	  255.00	  145.00	  255.00	 0.63661	 0.50811	 0.55984	   76.57	   36.39	  -16.15	  0.4269	  0.4551	  0.4748	  0.4873	  0.5767	  0.7083	  0.7384	  0.7280	  0.7170	  0.7003	  0.6519	  0.5820	  0.5200	  0.4342	  0.3446	  0.3216	  0.3424	  0.3212	  0.3204	  0.4327	  0.5950	  0.7086	  0.7655	  0.7941	  0.8096	  0.8189	  0.8275	  0.8358	  0.8433	  0.8489	  0.8541	  0.8579	  0.8624	  0.8650	  0.8641	    0.86
372	372	    0.00	  182.00	  255.00	 0.09441	 0.12333	 0.49775	   41.74	  -18.42	  -69.43	  0.2149	  0.2291	  0.2390	  0.2453	  0.3131	  0.4441	  0.5834	  0.6705	  0.6984	  0.7070	  0.6802	  0.6091	  0.5247	  0.4301	  0.3188	  0.2059	  0.1113	  0.0454	  0.0137	  0.0051	  0.0036	  0.0032	  0.0030	  0.0030	  0.0030	  0.0030	  0.0033	  0.0043	  0.0061	  0.0076	  0.0064	  0.0055	  0.0055	  0.0065	  0.0083	    0.01
373	373	   42.00	  182.00	  255.00	 0.15571	 0.19930	 0.55575	   51.75	  -19.78	  -58.48	  0.3340	  0.3561	  0.3715	  0.3812	  0.4643	  0.6036	  0.6930	  0.7321	  0.7416	  0.7398	  0.7047	  0.6304	  0.5532	  0.4746	  0.3891	  0.3157	  0.2511	  0.1765	  0.1094	  0.0732	  0.0587	  0.0530	  0.0479	  0.0432	  0.0411	  0.0428	  0.0499	  0.0633	  0.0800	  0.0897	  0.0872	  0.0796	  0.0713	  0.0681	  0.0798	    0.11
374	374	   85.00	  182.00	  255.00	 0.25297	 0.28831	 0.58153	   60.64	  -10.23	  -45.85	  0.3775	  0.4025	  0.4199	  0.4309	  0.5189	  0.6619	  0.7336	  0.7574	  0.7627	  0.7597	  0.7246	  0.6528	  0.5818	  0.5079	  0.4299	  0.3755	  0.3358	  0.2748	  0.2120	  0.1815	  0.1727	  0.1705	  0.1643	  0.1554	  0.1512	  0.1553	  0.1713	  0.1984	  0.2289	  0.2464	  0.2447	  0.2348	  0.2205	  0.2131	  0.2295	    0.28
375	375	  127.00	  182.00	  255.00	 0.32160	 0.34391	 0.58597	   65.27	   -3.55	  -38.31	  0.3863	  0.4118	  0.4296	  0.4409	  0.5336	  0.6814	  0.7441	  0.7595	  0.7621	  0.7592	  0.7243	  0.6560	  0.5904	  0.5166	  0.4378	  0.3947	  0.3740	  0.3234	  0.2710	  0.2584	  0.2626	  0.2635	  0.2544	  0.2426	  0.2391	  0.2459	  0.2652	  0.2967	  0.3311	  0.3502	  0.3483	  0.3359	  0.3183	  0.3090	  0.3279	    0.38
376	376	  170.00	  182.00	  255.00	 0.41933	 0.41617	 0.59185	   70.60	    5.52	  -29.70	  0.3995	  0.4258	  0.4443	  0.4559	  0.5525	  0.7031	  0.7562	  0.7628	  0.7630	  0.7594	  0.7248	  0.6619	  0.6039	  0.5284	  0.4456	  0.4121	  0.4097	  0.3672	  0.3289	  0.3515	  0.3878	  0.4007	  0.3914	  0.3795	  0.3799	  0.3900	  0.4089	  0.4376	  0.4683	  0.4841	  0.4807	  0.4674	  0.4492	  0.4391	  0.4584	    0.51
377	377	  212.00	  182.00	  255.00	 0.54156	 0.50568	 0.60653	   76.42	   14.18	  -21.15	  0.4352	  0.4640	  0.4842	  0.4968	  0.5904	  0.7314	  0.7747	  0.7767	  0.7757	  0.7716	  0.7378	  0.6784	  0.6231	  0.5501	  0.4705	  0.4435	  0.4510	  0.4191	  0.3970	  0.4505	  0.5225	  0.5605	  0.5670	  0.5650	  0.5687	  0.5777	  0.5922	  0.6128	  0.6341	  0.6452	  0.6439	  0.6373	  0.6270	  0.6213	  0.6329	    0.66
378	378	  255.00	  182.00	  255.00	 0.68456	 0.60191	 0.61674	   81.94	   23.89	  -12.64	  0.4673	  0.4982	  0.5198	  0.5333	  0.6237	  0.7555	  0.7896	  0.7863	  0.7837	  0.7779	  0.7433	  0.6850	  0.6313	  0.5609	  0.4868	  0.4667	  0.4830	  0.4638	  0.4617	  0.5481	  0.6628	  0.7400	  0.7789	  0.7989	  0.8101	  0.8176	  0.8256	  0.8340	  0.8419	  0.8479	  0.8532	  0.8577	  0.8632	  0.8662	  0.8660	    0.87
379	379	    0.00	  218.00	  255.00	 0.11240	 0.17029	 0.55261	   48.30	  -32.90	  -64.12	  0.2541	  0.2709	  0.2826	  0.2900	  0.3658	  0.5077	  0.6411	  0.7236	  0.7560	  0.7753	  0.7625	  0.7080	  0.6391	  0.5557	  0.4465	  0.3190	  0.1960	  0.0957	  0.0351	  0.0126	  0.0067	  0.0050	  0.0043	  0.0040	  0.0039	  0.0039	  0.0044	  0.0058	  0.0087	  0.0106	  0.0090	  0.0077	  0.0070	  0.0083	  0.0114	    0.02
